Distance_m,RSSI_dBm,Timestamp,RSSI_filtered
0.15,-56,1770628280.51983,-52.19285673956123
0.15,-56,1770628280.51989,-52.23818504205979
0.15,-55,1770628280.51997,-52.27068077924015
0.15,-55,1770628280.52013,-52.30242084763867
0.15,-55,1770628280.5202,-52.33343130476229
0.15,-56,1770628280.52027,-52.37510208582871
0.15,-56,1770628280.52033,-52.41583650587192
0.15,-55,1770628280.5204,-52.44455320596465
0.15,-55,1770628280.52046,-52.47263881276181
0.15,-55,1770628280.52053,-52.50011390536471
0.15,-55,1770628280.52059,-52.5269981777532
0.15,-55,1770628280.52065,-52.55331048586653
0.15,-55,1770628280.52078,-52.579068891710705
0.15,-55,1770628280.52084,-52.6042907047091
0.15,-55,1770628280.52097,-52.628992520495345
0.15,-55,1770628280.52105,-52.65319025733112
0.15,-55,1770628280.52115,-52.67689919031681
0.15,-55,1770628280.52123,-52.70013398354955
0.15,-55,1770628280.52132,-52.72290872037085
0.15,-55,1770628280.5214,-52.745236931834995
0.15,-55,1770628280.52151,-52.76713162351904
0.15,-55,1770628280.52161,-52.78860530078616
0.15,-55,1770628280.52175,-52.809669992605265
0.15,-55,1770628280.52184,-52.83033727402246
0.15,-55,1770628280.52192,-52.85061828737234
0.15,-55,1770628280.522,-52.87052376231091
0.15,-55,1770628280.52208,-52.89006403474576
0.15,-55,1770628280.52216,-52.90924906473374
0.15,-55,1770628280.52224,-52.92808845341111
0.15,-55,1770628280.52232,-52.94659145901678
0.15,-55,1770628280.5224,-52.96476701206476
0.15,-55,1770628280.52249,-52.98262372971802
0.15,-55,1770628280.52258,-53.00016992941244
0.15,-55,1770628280.52271,-53.01741364177608
0.15,-55,1770628280.5228,-53.03436262288589
0.15,-55,1770628280.52288,-53.05102436590122
0.15,-57,1770628280.52298,-53.08421673398106
0.15,-55,1770628280.52307,-53.10018536172559
0.15,-55,1770628280.62239,-53.11589007686912
0.15,-56,1770628280.71728,-53.139536090375664
0.15,-56,1770628280.82627,-53.162797663511796
0.15,-55,1770628280.91727,-53.177617547517585
0.15,-56,1770628281.01791,-53.20020239412075
0.15,-56,1770628281.11767,-53.22242879772034
0.15,-56,1770628281.2166,-53.244305225465276
0.15,-56,1770628281.31728,-53.26583987990634
0.15,-56,1770628281.41694,-53.287040709251876
0.15,-56,1770628281.51697,-53.30791541715023
0.15,-56,1770628281.61709,-53.328471472024034
0.15,-56,1770628281.718,-53.34871611598031
0.15,-56,1770628281.81718,-53.36865637331854
0.15,-56,1770628281.9179,-53.38829905865781
0.15,-56,1770628282.01699,-53.40765078470276
0.15,-56,1770628282.11713,-53.42671796966689
0.15,-56,1770628282.21647,-53.44550684437076
0.15,-56,1770628282.3188,-53.46402345903161
0.15,-56,1770628282.42066,-53.48227368975984
0.15,-56,1770628282.51931,-53.50026324477715
0.15,-56,1770628282.61707,-53.517997670369994
0.15,-56,1770628282.72056,-53.53548235659154
0.15,-56,1770628282.81739,-53.55272254272437
0.15,-56,1770628282.92204,-53.569723322515564
0.15,-56,1770628283.01882,-53.58648964919515
0.15,-56,1770628283.11801,-53.603026340288345
0.15,-56,1770628283.21726,-53.61933808223134
0.15,-56,1770628283.31904,-53.635429434799995
0.15,-56,1770628283.4178,-53.65130483536019
0.15,-56,1770628283.51781,-53.66696860294814
0.15,-56,1770628283.61788,-53.68242494218857
0.15,-56,1770628283.71855,-53.6976779470583
0.15,-56,1770628283.8198,-53.71273160450217
0.15,-56,1770628283.91973,-53.727589797908045
0.15,-56,1770628284.01762,-53.74225631044746
0.15,-56,1770628284.11804,-53.75673482828759
0.15,-56,1770628284.21942,-53.771028943680605
0.15,-56,1770628284.31977,-53.78514215793565
0.15,-56,1770628284.42352,-53.799077884278695
0.15,-56,1770628284.52498,-53.81283945060511
0.15,-56,1770628284.6225,-53.82643010212971
0.15,-56,1770628284.72126,-53.8398530039386
0.15,-56,1770628284.82291,-53.85311124344711
0.15,-56,1770628284.92179,-53.86620783276782
0.15,-56,1770628285.02563,-53.87914571099245
0.15,-56,1770628285.12386,-53.89192774639128
0.15,-56,1770628285.22433,-53.904556738533564
0.15,-60,1770628285.32258,-53.94085602579182
0.15,-56,1770628285.42298,-53.95304604875617
0.15,-56,1770628285.52764,-53.96509269367923
0.15,-56,1770628285.62763,-53.97699847596301
0.15,-56,1770628285.72255,-53.98876585251184
0.15,-56,1770628285.82573,-54.000397223423064
0.15,-56,1770628285.92543,-54.0118949336194
0.15,-56,1770628286.03471,-54.02326127442537
0.15,-56,1770628286.12334,-54.03449848508998
0.15,-56,1770628286.22273,-54.04560875425777
0.15,-56,1770628286.32382,-54.05659422139028
0.15,-56,1770628286.42405,-54.06745697813988
0.15,-56,1770628286.52431,-54.07819906967783
0.15,-56,1770628286.62478,-54.08882249597824
0.15,-56,1770628286.72458,-54.09932921305979
0.15,-56,1770628286.8253,-54.109721134186664
0.15,-56,1770628286.92634,-54.12000013103039
0.15,-56,1770628287.02552,-54.130168034793925
0.15,-56,1770628287.12677,-54.140226637299556
0.15,-56,1770628287.22454,-54.150177692041844
0.15,-56,1770628287.32629,-54.16002291520697
0.15,-56,1770628287.42541,-54.16976398665975
0.15,-56,1770628287.52466,-54.17940255089943
0.15,-56,1770628287.62542,-54.18894021798551
0.15,-56,1770628287.72522,-54.1983785644346
0.15,-56,1770628287.82532,-54.2077191340894
0.15,-56,1770628287.9253,-54.216963438960846
0.15,-56,1770628288.02563,-54.226112960044254
0.15,-56,1770628288.12524,-54.235169148110586
0.15,-56,1770628288.22475,-54.244133424473524
0.15,-56,1770628288.32577,-54.253007181733366
0.15,-56,1770628288.42583,-54.26179178449846
0.15,-56,1770628288.52503,-54.270488570085014
0.15,-56,1770628288.62542,-54.27909884919596
0.15,-56,1770628288.72616,-54.28762390657976
0.15,-56,1770628288.82692,-54.29606500166964
0.15,-56,1770628288.92726,-54.304423369204066
0.15,-56,1770628289.02795,-54.31270021982906
0.15,-56,1770628289.12983,-54.32089674068297
0.15,-56,1770628289.22975,-54.329014095964276
0.15,-56,1770628289.3295,-54.33705342748305
0.15,-56,1770628289.42938,-54.34501585519654
0.15,-56,1770628289.52946,-54.3529024777295
0.15,-56,1770628289.63111,-54.36071437287966
0.15,-56,1770628289.7306,-54.36845259810898
0.15,-56,1770628289.83144,-54.376118191020964
0.15,-56,1770628289.93168,-54.38371216982469
0.15,-56,1770628290.03282,-54.3912355337858
0.15,-56,1770628290.13176,-54.39868926366505
0.15,-55,1770628290.23166,-54.401462438696896
0.15,-55,1770628290.33175,-54.404210181687795
0.15,-56,1770628290.43189,-54.41150267294887
0.15,-56,1770628290.53166,-54.41872889519298
0.15,-56,1770628290.63274,-54.42588974799863
0.15,-56,1770628290.73182,-54.432986114735726
0.15,-56,1770628290.83286,-54.440018862928966
0.15,-56,1770628290.93239,-54.446988844611546
0.15,-56,1770628291.03283,-54.45389689666941
0.15,-56,1770628291.13242,-54.46074384117638
0.15,-56,1770628291.23371,-54.46753048572039
0.15,-56,1770628291.33258,-54.474257623721165
0.15,-56,1770628291.43469,-54.48092603473959
0.15,-56,1770628291.53472,-54.487536484778964
0.15,-56,1770628291.63544,-54.494089726578466
0.15,-55,1770628291.73543,-54.496272316354876
0.15,-56,1770628291.83775,-54.50273188069975
0.15,-56,1770628291.93981,-54.50913625993396
0.15,-56,1770628292.03563,-54.51548615854752
0.15,-56,1770628292.13572,-54.52178226908991
0.15,-56,1770628292.23466,-54.52802527242204
0.15,-56,1770628292.33683,-54.534215837961774
0.15,-56,1770628292.43588,-54.540354623923335
0.15,-56,1770628292.53583,-54.54644227755071
0.15,-56,1770628292.63568,-54.552479435345255
0.15,-56,1770628292.73576,-54.55846672328765
0.15,-56,1770628292.83533,-54.56440475705436
0.15,-56,1770628292.93604,-54.57029414222881
0.15,-56,1770628293.03643,-54.57613547450733
0.15,-56,1770628293.13995,-54.58192933990016
0.15,-56,1770628293.23732,-54.58767631492748
0.15,-56,1770628293.33589,-54.593376966810766
0.15,-56,1770628293.43594,-54.59903185365951
0.15,-56,1770628293.53532,-54.60464152465345
0.15,-56,1770628293.63491,-54.61020652022046
0.15,-57,1770628293.73537,-54.619699798380026
0.15,-56,1770628293.83493,-54.62516131230426
0.15,-56,1770628293.93568,-54.63057984498757
0.15,-56,1770628294.03687,-54.63595590209099
0.15,-56,1770628294.13564,-54.64128998137456
0.15,-56,1770628294.23646,-54.646582572851116
0.15,-56,1770628294.33639,-54.651834158936374
0.15,-56,1770628294.43665,-54.65704521459563
0.15,-56,1770628294.53687,-54.66221620748702
0.15,-56,1770628294.63696,-54.66734759810151
0.15,-56,1770628294.73705,-54.67243983989967
0.15,-56,1770628294.83974,-54.67749337944532
0.15,-56,1770628294.93677,-54.68250865653619
0.15,-56,1770628295.03638,-54.68748610433154
0.15,-56,1770628295.13961,-54.69242614947695
0.15,-56,1770628295.23709,-54.69732921222633
0.15,-56,1770628295.33949,-54.70219570656111
0.15,-56,1770628295.43606,-54.70702604030691
0.15,-56,1770628295.53548,-54.71182061524745
0.15,-56,1770628295.63602,-54.716579827236075
0.15,-56,1770628295.73592,-54.721304066304775
0.15,-56,1770628295.83679,-54.725993716770766
0.15,-56,1770628295.9356,-54.730649157340814
0.15,-56,1770628296.03788,-54.7352707612132
0.15,-56,1770628296.13614,-54.73985889617756
0.15,-56,1770628296.2376,-54.74441392471247
0.15,-56,1770628296.33594,-54.74893620408099
0.15,-56,1770628296.43714,-54.75342608642415
0.15,-56,1770628296.53557,-54.75788391885237
0.15,-56,1770628296.63708,-54.76231004353501
0.15,-56,1770628296.7373,-54.76670479778796
0.15,-56,1770628296.83671,-54.771068514159396
0.15,-56,1770628296.9387,-54.775401520513725
0.15,-56,1770628297.03878,-54.779704140113736
0.15,-56,1770628297.14007,-54.78397669170106
0.15,-56,1770628297.23897,-54.788219489574956
0.15,-56,1770628297.34056,-54.792432843669395
0.15,-56,1770628297.44053,-54.796617059628616
0.15,-56,1770628297.54116,-54.80077243888107
0.15,-56,1770628297.64093,-54.804899278711865
0.15,-56,1770628297.74255,-54.80899787233371
0.15,-56,1770628297.84175,-54.81306850895641
0.15,-56,1770628297.94333,-54.81711147385495
0.15,-56,1770628298.04161,-54.82112704843617
0.15,-56,1770628298.14283,-54.82511551030411
0.15,-56,1770628298.24153,-54.82907713332405
0.15,-56,1770628298.34301,-54.83301218768522
0.15,-56,1770628298.44139,-54.83692093996228
0.15,-56,1770628298.54142,-54.84080365317556
0.15,-56,1770628298.64172,-54.844660586850104
0.15,-56,1770628298.74154,-54.84849199707354
0.15,-56,1770628298.84279,-54.85229813655279
0.15,-56,1770628298.94285,-54.856079254669694
0.15,-56,1770628299.04305,-54.859835597535515
0.15,-56,1770628299.14342,-54.86356740804437
0.15,-56,1770628299.24273,-54.86727492592563
0.15,-56,1770628299.344,-54.8709583877953
0.15,-56,1770628299.44449,-54.874618027206395
0.15,-56,1770628299.54478,-54.87825407469835
0.15,-56,1770628299.64524,-54.88186675784544
0.15,-56,1770628299.74401,-54.88545630130434
0.15,-56,1770628299.84482,-54.88902292686071
0.15,-56,1770628299.94431,-54.89256685347492
0.15,-56,1770628300.04403,-54.89608829732687
0.15,-56,1770628300.14475,-54.89958747186002
0.15,-56,1770628300.2458,-54.90306458782455
0.15,-56,1770628300.34485,-54.90651985331967
0.15,-56,1770628300.44464,-54.90995347383521
0.15,-56,1770628300.54395,-54.91336565229236
0.15,-56,1770628300.64574,-54.916756589083725
0.15,-56,1770628300.74434,-54.920126482112536
0.15,-56,1770628300.84479,-54.92347552683122
0.15,-56,1770628300.94385,-54.926803916279205
0.15,-56,1770628301.04549,-54.93011184112006
0.15,-56,1770628301.14564,-54.93339948967791
0.15,-56,1770628301.24513,-54.93666704797323
0.15,-56,1770628301.3444,-54.93991469975795
0.15,-56,1770628301.44452,-54.94314262654993
0.15,-56,1770628301.54532,-54.94635100766681
0.15,-56,1770628301.64478,-54.94954002025927
0.15,-56,1770628301.74572,-54.95270983934362
0.15,-56,1770628301.84371,-54.95586063783388
0.15,-56,1770628301.94375,-54.95899258657324
0.15,-56,1770628302.04591,-54.96210585436498
0.15,-56,1770628302.14436,-54.9652006080028
0.15,-56,1770628302.24533,-54.96827701230068
0.15,-56,1770628302.34415,-54.971335230122115
0.15,-56,1770628302.44382,-54.974375422408905
0.15,-56,1770628302.54442,-54.977397748209434
0.15,-56,1770628302.64464,-54.9804023647064
0.15,-56,1770628302.74542,-54.98338942724411
0.15,-56,1770628302.84524,-54.98635908935529
0.15,-56,1770628302.94587,-54.98931150278737
0.15,-56,1770628303.04477,-54.992246817528425
0.15,-56,1770628303.14624,-54.99516518183253
0.15,-56,1770628303.24514,-54.99806674224481
0.15,-56,1770628303.34626,-55.00095164362593
0.15,-56,1770628303.4459,-55.00382002917629
0.15,-56,1770628303.54565,-55.00667204045969
0.15,-56,1770628303.6469,-55.00950781742669
0.15,-56,1770628303.74689,-55.01232749843748
0.15,-56,1770628303.84667,-55.01513122028444
0.15,-56,1770628303.94786,-55.01791911821427
0.15,-56,1770628304.04863,-55.02069132594978
0.15,-56,1770628304.14754,-55.023447975711235
0.15,-55,1770628304.24873,-55.0233821562591
0.15,-56,1770628304.34869,-55.026115938396295
0.15,-56,1770628304.44697,-55.02883450668559
0.15,-56,1770628304.54828,-55.031537987908614
0.15,-56,1770628304.64775,-55.0342265074422
0.15,-56,1770628304.74854,-55.0369001892778
0.15,-56,1770628304.84867,-55.039559156040575
0.15,-55,1770628304.94663,-55.03945023817904
0.15,-56,1770628305.04867,-55.04208769723296
0.15,-56,1770628305.14927,-55.04471075981225
0.15,-56,1770628305.24928,-55.047319543598825
0.15,-56,1770628305.34792,-55.04991416499545
0.15,-56,1770628305.44923,-55.05249473914306
0.15,-56,1770628305.54977,-55.055061379937825
0.15,-56,1770628305.64933,-55.05761420004792
0.15,-56,1770628305.75058,-55.06015331093005
0.15,-56,1770628305.85077,-55.06267882284564
0.15,-56,1770628305.94994,-55.06519084487688
0.15,-56,1770628306.04988,-55.067689484942406
0.15,-56,1770628306.15036,-55.07017484981278
0.15,-56,1770628306.24991,-55.07264704512571
0.15,-56,1770628306.35043,-55.07510617540107
0.15,-56,1770628306.44985,-55.07755234405559
0.15,-56,1770628306.55066,-55.079985653417424
0.15,-56,1770628306.64991,-55.08240620474041
0.15,-56,1770628306.75038,-55.084814098218125
0.15,-56,1770628306.8524,-55.08720943299775
0.15,-56,1770628306.95002,-55.08959230719368
0.15,-56,1770628307.05086,-55.091962817900935
0.15,-56,1770628307.15065,-55.09432106120836
0.15,-56,1770628307.25092,-55.09666713221165
0.15,-56,1770628307.34978,-55.09900112502612
0.15,-56,1770628307.45073,-55.10132313279932
0.15,-55,1770628307.55025,-55.101062674240985
0.15,-56,1770628307.65031,-55.10336757859858
0.15,-56,1770628307.75029,-55.105660738088815
0.15,-56,1770628307.84994,-55.10794224236674
0.15,-56,1770628307.95076,-55.110212180177186
0.15,-56,1770628308.05074,-55.11247063936631
0.15,-56,1770628308.15066,-55.114717706892925
0.15,-56,1770628308.24977,-55.116953468839704
0.15,-56,1770628308.35062,-55.11917801042414
0.15,-56,1770628308.45005,-55.12139141600944
0.15,-56,1770628308.55176,-55.123593769115146
0.15,-56,1770628308.65083,-55.12578515242772
0.15,-56,1770628308.75119,-55.12796564781085
0.15,-56,1770628308.84976,-55.1301353363157
0.15,-56,1770628308.95084,-55.132294298190935
0.15,-56,1770628309.05085,-55.13444261289263
0.15,-56,1770628309.15052,-55.136580359094054
0.15,-56,1770628309.25088,-55.13870761469527
0.15,-56,1770628309.35212,-55.14082445683262
0.15,-55,1770628309.45299,-55.140479186960114
0.15,-55,1770628309.55318,-55.140135599005184
0.15,-56,1770628309.65282,-55.14223359115277
0.15,-56,1770628309.75373,-55.144321413072745
0.15,-57,1770628309.85276,-55.14882729986759
0.15,-56,1770628309.95381,-55.15088912043844
0.15,-56,1770628310.05279,-55.152941018580876
0.15,-56,1770628310.15287,-55.15498306585043
0.15,-56,1770628310.25313,-55.15701533311627
0.15,-56,1770628310.35364,-55.15903789056938
0.15,-56,1770628310.45394,-55.16105080773067
0.15,-56,1770628310.55374,-55.16305415345893
0.15,-55,1770628310.65382,-55.162665712196834
0.15,-56,1770628310.75329,-55.16465578093271
0.15,-56,1770628310.85674,-55.16663645418651
0.15,-56,1770628310.95385,-55.16860779843526
0.15,-56,1770628311.05378,-55.17056987953035
0.15,-56,1770628311.15295,-55.17252276270481
0.15,-56,1770628311.25234,-55.174466512580615
0.15,-56,1770628311.35357,-55.176401193175785
0.15,-56,1770628311.45373,-55.178326867911444
0.15,-56,1770628311.55445,-55.180243599618734
0.15,-56,1770628311.65365,-55.18215145054569
0.15,-56,1770628311.75503,-55.184050482363965
0.15,-56,1770628311.85369,-55.18594075617551
0.15,-56,1770628311.95465,-55.18782233251912
0.15,-56,1770628312.05509,-55.1896952713769
0.15,-56,1770628312.15424,-55.19155963218066
0.15,-56,1770628312.25396,-55.193415473818234
0.15,-56,1770628312.3546,-55.195262854639644
0.15,-56,1770628312.45469,-55.197101832463254
0.15,-56,1770628312.55443,-55.1989324645818
0.15,-56,1770628312.65391,-55.20075480776837
0.15,-56,1770628312.75318,-55.20256891828225
0.15,-56,1770628312.85461,-55.20437485187477
0.15,-56,1770628312.95503,-55.20617266379495
0.15,-56,1770628313.05392,-55.20796240879523
0.15,-56,1770628313.15468,-55.20974414113697
0.15,-56,1770628313.25481,-55.21151791459599
0.15,-56,1770628313.35386,-55.21328378246794
0.15,-56,1770628313.45391,-55.215041797573704
0.15,-56,1770628313.55321,-55.216792012264634
0.15,-56,1770628313.65471,-55.21853447842776
0.15,-56,1770628313.754,-55.220269247490954
0.15,-56,1770628313.8544,-55.22199637042795
0.15,-56,1770628313.95407,-55.2237158977634
0.15,-56,1770628314.05351,-55.225427879577765
0.15,-56,1770628314.15342,-55.22713236551221
0.15,-56,1770628314.25319,-55.22882940477341
0.15,-56,1770628314.35469,-55.23051904613827
0.15,-56,1770628314.45401,-55.232201337958635
0.15,-56,1770628314.55459,-55.2338763281659
0.15,-56,1770628314.65473,-55.23554406427556
0.15,-56,1770628314.7544,-55.23720459339172
0.15,-56,1770628314.85415,-55.23885796221156
0.15,-56,1770628314.95477,-55.24050421702966
0.15,-56,1770628315.05408,-55.24214340374239
0.15,-56,1770628315.15459,-55.243775567852154
0.15,-56,1770628315.25374,-55.24540075447162
0.15,-56,1770628315.35514,-55.24701900832786
0.15,-56,1770628315.45362,-55.248630373766495
0.15,-56,1770628315.55398,-55.25023489475572
0.15,-56,1770628315.65459,-55.25183261489034
0.15,-56,1770628315.75549,-55.25342357739571
0.15,-56,1770628315.85384,-55.25500782513163
0.15,-56,1770628315.95464,-55.25658540059622
0.15,-56,1770628316.05407,-55.258156345929734
0.15,-56,1770628316.15496,-55.25972070291829
0.15,-56,1770628316.25382,-55.26127851299759
0.15,-56,1770628316.35388,-55.262829817256616
0.15,-56,1770628316.45385,-55.264374656441206
0.15,-56,1770628316.5547,-55.26591307095766
0.15,-56,1770628316.65394,-55.26744510087626
0.15,-56,1770628316.7544,-55.26897078593474
0.15,-56,1770628316.85805,-55.27049016554176
0.15,-56,1770628316.95483,-55.27200327878027
0.15,-56,1770628317.05376,-55.273510164410894
0.15,-56,1770628317.15477,-55.27501086087524
0.15,-56,1770628317.25412,-55.27650540629918
0.15,-56,1770628317.354,-55.27799383849606
0.15,-56,1770628317.45434,-55.279476194969924
0.15,-56,1770628317.55417,-55.28095251291866
0.15,-56,1770628317.65467,-55.28242282923712
0.15,-56,1770628317.75444,-55.28388718052019
0.15,-56,1770628317.85382,-55.28534560306584
0.15,-56,1770628317.95473,-55.28679813287814
0.15,-56,1770628318.05508,-55.288244805670196
0.15,-56,1770628318.15534,-55.28968565686712
0.15,-56,1770628318.25455,-55.29112072160892
0.15,-56,1770628318.35571,-55.29255003475333
0.15,-56,1770628318.45445,-55.29397363087868
0.15,-56,1770628318.55489,-55.29539154428667
0.15,-56,1770628318.65516,-55.296803809005134
0.15,-56,1770628318.75485,-55.298210458790756
0.15,-56,1770628318.85489,-55.29961152713179
0.15,-56,1770628318.95566,-55.30100704725069
0.15,-56,1770628319.05436,-55.3023970521068
0.15,-56,1770628319.15586,-55.303781574398876
0.15,-56,1770628319.25665,-55.305160646567714
0.15,-56,1770628319.35512,-55.30653430079866
0.15,-56,1770628319.45445,-55.30790256902414
0.15,-56,1770628319.55487,-55.30926548292612
0.15,-56,1770628319.65409,-55.31062307393857
0.15,-56,1770628319.75566,-55.311975373249886
0.15,-56,1770628319.85559,-55.31332241180527
0.15,-56,1770628319.95576,-55.314664220309105
0.15,-56,1770628320.05399,-55.3160008292273
0.15,-56,1770628320.15538,-55.317332268789585
0.15,-57,1770628320.25587,-55.32060138852405
0.15,-56,1770628320.35514,-55.32191881180497
0.15,-56,1770628320.45581,-55.32323116951048
0.15,-56,1770628320.55571,-55.32453849086463
0.2,-56,1770628333.63723,-56.0
0.2,-56,1770628333.63735,-56.0
0.2,-56,1770628333.63745,-56.0
0.2,-56,1770628333.63755,-56.0
0.2,-56,1770628333.63765,-56.0
0.2,-56,1770628333.63775,-56.0
0.2,-56,1770628333.63785,-56.0
0.2,-56,1770628333.63794,-56.0
0.2,-56,1770628333.63804,-56.0
0.2,-56,1770628333.6382,-56.0
0.2,-56,1770628333.63831,-56.0
0.2,-55,1770628333.63838,-55.96874961201239
0.2,-56,1770628333.63844,-55.969696606336875
0.2,-56,1770628333.6385,-55.970587895805394
0.2,-56,1770628333.63857,-55.971428255103035
0.2,-56,1770628333.63863,-55.972221928396145
0.2,-56,1770628333.63869,-55.97297270102381
0.2,-56,1770628333.63876,-55.973683959869646
0.2,-55,1770628333.63882,-55.94871717478951
0.2,-55,1770628333.63888,-55.924998709693064
0.2,-56,1770628333.63895,-55.92682805333735
0.2,-56,1770628333.63901,-55.92857028682613
0.2,-56,1770628333.63908,-55.93023148759464
0.2,-56,1770628333.63914,-55.931817180585575
0.2,-56,1770628333.6392,-55.93333239963696
0.2,-56,1770628333.63927,-55.93478174086294
0.2,-56,1770628333.63933,-55.93616940922004
0.2,-56,1770628333.63939,-55.93749925925265
0.2,-56,1770628333.63946,-55.93877483084925
0.2,-56,1770628333.63952,-55.93999938070796
0.2,-56,1770628333.63958,-55.94117591010021
0.2,-56,1770628333.63964,-55.94230718943095
0.2,-56,1770628333.63971,-55.943395780018434
0.2,-56,1770628333.63978,-55.944444053454085
0.2,-56,1770628333.63984,-55.945454208850336
0.2,-56,1770628333.63992,-55.9464282882405
0.2,-56,1770628333.63998,-55.94736819035762
0.2,-56,1770628333.64005,-55.948275682987926
0.2,-56,1770628333.64011,-55.94915241406797
0.2,-55,1770628333.64017,-55.933332314182344
0.2,-55,1770628333.64023,-55.91803088974704
0.2,-55,1770628333.6403,-55.9032230436129
0.2,-56,1770628333.64036,-55.90475928197446
0.2,-56,1770628333.64042,-55.90624751454223
0.2,-56,1770628333.64049,-55.90768995696403
0.2,-56,1770628333.64055,-55.90908869060622
0.2,-56,1770628333.64061,-55.910445672574724
0.2,-56,1770628333.64067,-55.91176274485179
0.2,-55,1770628333.64074,-55.898547789850696
0.2,-55,1770628333.6408,-55.885710389566356
0.2,-56,1770628333.64086,-55.88732023198619
0.2,-56,1770628333.64093,-55.88888535848939
0.2,-56,1770628333.64099,-55.89040760671326
0.2,-56,1770628333.64105,-55.89188871496351
0.2,-56,1770628333.64112,-55.893330328836356
0.2,-56,1770628333.64118,-55.894734007317844
0.2,-56,1770628333.64124,-55.89610122840785
0.2,-56,1770628333.64131,-55.89743339431151
0.2,-56,1770628333.64137,-55.89873183623635
0.2,-56,1770628333.64143,-55.89999781882961
0.2,-56,1770628333.6415,-55.90123254428691
0.2,-56,1770628333.64156,-55.90243715616028
0.2,-55,1770628333.64162,-55.89156320964307
0.2,-55,1770628333.64168,-55.880948151553916
0.2,-55,1770628333.64174,-55.870582844667545
0.2,-56,1770628333.64181,-55.87208787542062
0.2,-56,1770628333.64187,-55.873558309921634
0.2,-57,1770628333.64194,-55.886360389727834
0.2,-57,1770628333.64201,-55.89887480109491
0.2,-58,1770628333.64207,-55.922223703875765
0.2,-57,1770628333.64226,-55.9340689911026
0.2,-55,1770628333.64232,-55.923914671982075
0.2,-55,1770628333.64239,-55.913978709796204
0.2,-54,1770628333.64245,-55.89361431010936
0.2,-54,1770628333.64251,-55.87367860284844
0.2,-54,1770628333.64259,-55.85415819139257
0.2,-53,1770628333.64266,-55.824729374629555
0.2,-53,1770628333.64275,-55.795901098620135
0.2,-54,1770628333.64281,-55.77775778771514
0.2,-54,1770628333.64287,-55.75997731325476
0.2,-54,1770628333.64293,-55.74254889793224
0.2,-54,1770628333.643,-55.7254621870798
0.2,-54,1770628333.64306,-55.708707228152186
0.2,-53,1770628333.64312,-55.682657369843874
0.2,-53,1770628333.64319,-55.65710365445688
0.2,-54,1770628333.64331,-55.64146773318086
0.2,-54,1770628333.64337,-55.62612404468428
0.2,-54,1770628333.6437,-55.611064471399416
0.2,-54,1770628333.64379,-55.596281193650604
0.2,-55,1770628333.64388,-55.59085938333511
0.2,-54,1770628333.64399,-55.57652442944455
0.2,-54,1770628333.64409,-55.562445430558945
0.2,-55,1770628333.64417,-55.55746699759946
0.2,-54,1770628333.64427,-55.54380210095359
0.2,-54,1770628333.6444,-55.53037482893149
0.2,-55,1770628333.64451,-55.52580162487305
0.2,-54,1770628333.64461,-55.5127576619657
0.2,-54,1770628333.64471,-55.4999347579542
0.2,-54,1770628333.64481,-55.48732733993119
0.2,-54,1770628333.6449,-55.47493002075271
0.2,-54,1770628333.64498,-55.462737591362014
0.2,-54,1770628333.64507,-55.450745013490945
0.2,-54,1770628333.64518,-55.43894741271729
0.2,-55,1770628333.64528,-55.43540662158508
0.2,-55,1770628333.64536,-55.43192247585924
0.2,-54,1770628333.64546,-55.42055505172653
0.2,-54,1770628333.6456,-55.409366618493465
0.2,-54,1770628333.64566,-55.39835298106508
0.2,-55,1770628333.64573,-55.39526412993717
0.2,-55,1770628333.64583,-55.39222279301653
0.2,-54,1770628333.64589,-55.381592143328874
0.2,-54,1770628333.64596,-55.3711225410987
0.2,-54,1770628333.64602,-55.360810353680165
0.2,-54,1770628333.64611,-55.350652056864526
0.2,-54,1770628333.64618,-55.34064423086395
0.2,-54,1770628333.64624,-55.330783556472504
0.2,-54,1770628333.6463,-55.32106681139528
0.2,-54,1770628333.64637,-55.31149086673717
0.2,-54,1770628333.64643,-55.3020526836431
0.2,-55,1770628333.64649,-55.29989446916664
0.2,-54,1770628333.64656,-55.29067234539948
0.2,-54,1770628333.64662,-55.2815800892381
0.2,-54,1770628333.64668,-55.272614976189836
0.2,-54,1770628333.64675,-55.263774357442315
0.2,-55,1770628333.64681,-55.26195459466076
0.2,-55,1770628333.64687,-55.26015975578182
0.2,-54,1770628333.64693,-55.25158419189943
0.2,-54,1770628333.647,-55.243124493211894
0.2,-54,1770628333.64706,-55.23477832686508
0.2,-54,1770628333.64712,-55.22654342221426
0.2,-54,1770628333.67082,-55.21841756876419
0.2,-54,1770628333.77154,-55.21039861419049
0.2,-54,1770628333.87025,-55.20248446243867
0.2,-54,1770628333.97146,-55.194673071897164
0.2,-54,1770628334.07083,-55.186962453641115
0.2,-54,1770628334.17164,-55.17935066974371
0.2,-54,1770628334.27195,-55.171835831652025
0.2,-54,1770628334.37008,-55.16441609862456
0.2,-54,1770628334.47258,-55.15708967622774
0.2,-55,1770628334.57032,-55.15610745155784
0.2,-55,1770628334.67188,-55.1551374258434
0.2,-55,1770628334.77217,-55.15417937317805
0.2,-55,1770628334.87117,-55.15323307319912
0.2,-54,1770628334.97092,-55.14619804639363
0.2,-54,1770628335.07154,-55.1392482736026
0.2,-54,1770628335.17165,-55.13238221409218
