Distance_m,RSSI_dBm,Timestamp
0.35,-55,1770628515.6187500
0.35,-55,1770628515.71964
0.35,-55,1770628515.8193300
0.35,-55,1770628515.919890
0.35,-55,1770628516.018420
0.35,-55,1770628516.1215400
0.35,-55,1770628516.2204500
0.35,-55,1770628516.3194700
0.35,-55,1770628516.4188400
0.35,-55,1770628516.5194400
0.35,-55,1770628516.6194600
0.35,-55,1770628516.7189100
0.35,-55,1770628516.8194300
0.35,-55,1770628516.918970
0.35,-55,1770628517.0191200
0.35,-55,1770628517.1208800
0.35,-55,1770628517.2193900
0.35,-55,1770628517.3189300
0.35,-55,1770628517.420300
0.35,-55,1770628517.5203000
0.35,-55,1770628517.6191900
0.35,-55,1770628517.7193200
0.35,-55,1770628517.8194300
0.35,-55,1770628517.9192200
0.35,-55,1770628518.0190500
0.35,-55,1770628518.121180
0.35,-55,1770628518.2202900
0.35,-55,1770628518.3194200
0.35,-55,1770628518.4193200
0.35,-55,1770628518.5184400
0.35,-55,1770628518.6187800
0.35,-55,1770628518.7191800
0.35,-55,1770628518.819060
0.35,-55,1770628518.9196200
0.35,-55,1770628519.0186700
0.35,-55,1770628519.1202100
0.35,-55,1770628519.2190400
0.35,-55,1770628519.319530
0.35,-55,1770628519.418770
0.35,-55,1770628519.5185000
0.35,-55,1770628519.619070
0.35,-55,1770628519.7194200
0.35,-55,1770628519.818790
0.35,-55,1770628519.9204200
0.35,-55,1770628520.0199900
0.35,-55,1770628520.1190100
0.35,-55,1770628520.2189300
0.35,-55,1770628520.3201700
0.35,-55,1770628520.419510
0.35,-55,1770628520.5198200
0.35,-55,1770628520.6193200
0.35,-55,1770628520.7207900
0.4,-55,1770628527.3388300
0.4,-55,1770628527.3389700
0.4,-55,1770628527.3390800
0.4,-55,1770628527.3391900
0.4,-55,1770628527.3392900
0.4,-55,1770628527.3393900
0.4,-55,1770628527.3394900
0.4,-55,1770628527.3395900
0.4,-55,1770628527.33969
0.4,-55,1770628527.3397700
0.4,-55,1770628527.3398300
0.4,-55,1770628527.3399000
0.4,-55,1770628527.3399600
0.4,-55,1770628527.340030
0.4,-55,1770628527.3400900
0.4,-55,1770628527.3401500
0.4,-55,1770628527.340220
0.4,-55,1770628527.3402800
0.4,-55,1770628527.3403500
0.4,-55,1770628527.3404100
0.4,-55,1770628527.340480
0.4,-55,1770628527.3405400
0.4,-55,1770628527.3406000
0.4,-55,1770628527.3406700
0.4,-54,1770628527.340730
0.4,-55,1770628527.3407900
0.4,-55,1770628527.3408600
0.4,-55,1770628527.3409300
0.4,-55,1770628527.341040
0.4,-55,1770628527.3411100
0.4,-55,1770628527.3411700
0.4,-55,1770628527.341240
0.4,-55,1770628527.3413000
0.4,-56,1770628527.341370
0.4,-54,1770628527.3414300
0.4,-55,1770628527.3414900
0.4,-57,1770628527.341560
0.4,-58,1770628527.341620
0.4,-58,1770628527.341690
0.4,-58,1770628527.3417500
0.4,-58,1770628527.3418100
0.4,-58,1770628527.3418800
0.4,-58,1770628527.3419400
0.4,-59,1770628527.3420100
0.4,-59,1770628527.3420700
0.4,-58,1770628527.3421300
0.4,-58,1770628527.3422000
0.4,-59,1770628527.3422600
0.4,-58,1770628527.3423300
0.4,-58,1770628527.342390
0.4,-59,1770628527.342450
0.4,-59,1770628527.3425200
0.4,-58,1770628527.3425800
0.4,-58,1770628527.3426400
0.4,-57,1770628527.3427200
0.4,-55,1770628527.3428200
0.4,-55,1770628527.3428900
0.4,-55,1770628527.3429600
0.4,-55,1770628527.343020
0.4,-55,1770628527.3430900
0.4,-55,1770628527.343160
0.4,-55,1770628527.3432500
0.4,-55,1770628527.3434300
0.4,-55,1770628527.3435400
0.4,-55,1770628527.3436100
0.4,-55,1770628527.3436700
0.4,-55,1770628527.421320
0.4,-54,1770628527.5221200
0.4,-54,1770628527.6226300
0.4,-55,1770628527.7234400
0.4,-54,1770628527.8230200
0.4,-55,1770628527.9234200
0.4,-55,1770628528.023520
0.4,-55,1770628528.1240100
0.4,-55,1770628528.2241400
0.4,-55,1770628528.3235800
0.4,-54,1770628528.4241000
0.4,-55,1770628528.523840
0.4,-55,1770628528.6258100
0.4,-55,1770628528.7251800
0.4,-55,1770628528.8252800
0.4,-55,1770628528.9262700
0.4,-55,1770628529.027250
0.4,-55,1770628529.1277900
0.4,-54,1770628529.227010
0.4,-54,1770628529.327790
0.4,-55,1770628529.42844
0.4,-54,1770628529.5287600
0.4,-54,1770628529.6276100
0.4,-55,1770628529.7278600
0.4,-54,1770628529.8292800
0.4,-54,1770628529.9299200
0.4,-54,1770628530.0301900
0.4,-55,1770628530.127670
0.4,-54,1770628530.2300900
0.4,-55,1770628530.3285100
0.4,-55,1770628530.4289200
0.4,-55,1770628530.5296600
0.4,-54,1770628530.6286400
0.4,-55,1770628530.7285300
0.4,-55,1770628530.8291600
0.4,-55,1770628530.9295500
0.4,-55,1770628531.0291100
0.4,-55,1770628531.1301100
0.4,-55,1770628531.2276900
0.4,-54,1770628531.3279300
0.4,-55,1770628531.428410
0.4,-54,1770628531.5285800
0.4,-55,1770628531.6284500
0.4,-55,1770628531.7283000
0.4,-55,1770628531.8293500
0.4,-55,1770628531.928110
0.4,-55,1770628532.0303000
0.4,-55,1770628532.130780
0.4,-55,1770628532.2286400
0.4,-54,1770628532.3288200
0.4,-54,1770628532.429300
0.4,-55,1770628532.529980
0.4,-55,1770628532.6290400
0.4,-54,1770628532.7297200
0.4,-55,1770628532.8301800
0.4,-55,1770628532.9296300
0.4,-55,1770628533.0301100
0.4,-55,1770628533.1303100
0.4,-55,1770628533.230280
0.4,-55,1770628533.331090
0.4,-55,1770628533.4309100
0.4,-55,1770628533.5305100
0.4,-55,1770628533.6305600
0.4,-55,1770628533.7311100
0.4,-55,1770628533.8298700
0.4,-55,1770628533.9311400
0.4,-55,1770628534.0314300
0.4,-55,1770628534.131490
0.4,-55,1770628534.231920
0.4,-55,1770628534.3324300
0.4,-55,1770628534.4312700
0.4,-54,1770628534.5328900
0.4,-55,1770628534.63149
0.4,-55,1770628534.7319900
0.4,-54,1770628534.831790
0.4,-55,1770628534.9310900
0.4,-54,1770628535.0316900
0.4,-55,1770628535.1331600
0.4,-55,1770628535.2314800
0.4,-55,1770628535.332170
0.4,-55,1770628535.4307600
0.4,-55,1770628535.5321700
0.4,-55,1770628535.6333200
0.4,-55,1770628535.7323400
0.4,-55,1770628535.8327500
0.4,-55,1770628535.9363400
0.4,-55,1770628536.032370
0.4,-54,1770628536.132310
0.4,-55,1770628536.2326000
0.4,-55,1770628536.331540
0.4,-54,1770628536.4315900
0.4,-55,1770628536.5312800
0.4,-55,1770628536.6323200
0.4,-55,1770628536.7320800
0.4,-55,1770628536.8329300
0.4,-54,1770628536.9333900
0.4,-55,1770628537.0323200
0.4,-55,1770628537.132670
0.4,-55,1770628537.2323700
0.4,-55,1770628537.3341900
0.4,-55,1770628537.433360
0.4,-55,1770628537.532770
0.4,-55,1770628537.634610
0.4,-55,1770628537.7346300
0.4,-55,1770628537.8339600
0.4,-55,1770628537.9348600
0.4,-55,1770628538.0342600
0.4,-55,1770628538.1351000
0.4,-55,1770628538.2334400
0.4,-55,1770628538.3353100
0.4,-54,1770628538.4342700
0.4,-55,1770628538.5343300
0.4,-55,1770628538.634160
0.4,-55,1770628538.734360
0.4,-55,1770628538.833370
0.4,-55,1770628538.9336700
0.4,-55,1770628539.0338300
0.4,-55,1770628539.1335800
0.4,-55,1770628539.235390
0.4,-55,1770628539.3329500
0.4,-55,1770628539.4343600
0.4,-55,1770628539.534220
0.4,-55,1770628539.6362100
0.4,-55,1770628539.734340
0.4,-54,1770628539.8331200
0.4,-55,1770628539.9336800
0.4,-55,1770628540.0344900
0.4,-55,1770628540.1352700
0.4,-55,1770628540.2343500
0.4,-55,1770628540.335620
0.4,-55,1770628540.4344500
0.4,-54,1770628540.5363100
0.4,-54,1770628540.6339000
0.4,-55,1770628540.7342600
0.4,-54,1770628540.83336
0.4,-55,1770628540.9353900
0.4,-54,1770628541.033390
0.4,-54,1770628541.1351500
0.4,-54,1770628541.234260
0.4,-54,1770628541.3341000
0.4,-54,1770628541.4344200
0.4,-54,1770628541.536260
0.4,-54,1770628541.6350900
0.4,-54,1770628541.7340700
0.4,-55,1770628541.8341500
0.4,-55,1770628541.9341500
0.4,-55,1770628542.034340
0.4,-55,1770628542.1337000
0.4,-55,1770628542.23445
0.4,-55,1770628542.334050
0.4,-55,1770628542.4372700
0.4,-55,1770628542.5347200
0.4,-55,1770628542.636490
0.4,-55,1770628542.734550
0.4,-54,1770628542.8346200
0.4,-54,1770628542.9358000
0.4,-55,1770628543.035320
0.4,-55,1770628543.1367000
0.4,-54,1770628543.2360900
0.4,-54,1770628543.3352900
0.4,-54,1770628543.4343000
0.4,-54,1770628543.535600
0.4,-54,1770628543.6349700
0.4,-55,1770628543.7397400
0.4,-55,1770628543.8358600
0.4,-55,1770628543.935400
0.4,-55,1770628544.0362000
0.4,-55,1770628544.1351400
0.4,-55,1770628544.2358200
0.4,-55,1770628544.3347800
0.4,-54,1770628544.4361800
0.4,-55,1770628544.5351800
0.4,-55,1770628544.635420
0.4,-55,1770628544.734580
0.4,-55,1770628544.8352800
0.4,-55,1770628544.934250
0.4,-54,1770628545.0361100
0.4,-55,1770628545.1344800
0.4,-55,1770628545.2357500
0.4,-55,1770628545.3362900
0.4,-55,1770628545.4351900
0.4,-54,1770628545.5361200
0.4,-55,1770628545.6346900
0.4,-55,1770628545.7392800
0.4,-55,1770628545.8358700
0.4,-55,1770628545.9353000
0.4,-55,1770628546.034950
0.4,-55,1770628546.1349800
0.4,-55,1770628546.2343800
0.4,-54,1770628546.3362200
0.4,-55,1770628546.435490
0.4,-55,1770628546.5344500
0.4,-55,1770628546.6349900
0.4,-55,1770628546.7342300
0.4,-55,1770628546.8352200
0.4,-55,1770628546.9352000
0.4,-55,1770628547.03426
0.4,-55,1770628547.135080
0.4,-55,1770628547.2340900
0.4,-54,1770628547.3349600
0.4,-54,1770628547.4351800
0.4,-55,1770628547.5343300
0.4,-55,1770628547.6345400
0.4,-55,1770628547.735190
0.4,-55,1770628547.835440
0.4,-54,1770628547.9344400
0.4,-54,1770628548.0361300
0.4,-54,1770628548.1344400
0.4,-54,1770628548.2347400
0.4,-54,1770628548.336040
0.4,-54,1770628548.4344800
0.4,-55,1770628548.535280
0.4,-55,1770628548.63548
0.4,-55,1770628548.7362600
0.4,-55,1770628548.835990
0.4,-55,1770628548.935400
0.4,-55,1770628549.034970
0.4,-56,1770628549.136240
0.4,-55,1770628549.2352100
0.4,-55,1770628549.3382700
0.4,-55,1770628549.4343400
0.4,-55,1770628549.5355100
0.4,-55,1770628549.6343800
0.4,-55,1770628549.73611
0.4,-55,1770628549.8347100
0.4,-55,1770628549.9348000
0.4,-55,1770628550.0353600
0.4,-55,1770628550.1351700
0.4,-55,1770628550.2340000
0.4,-55,1770628550.3352700
0.4,-55,1770628550.4354600
0.4,-55,1770628550.5342200
0.4,-55,1770628550.6352500
0.4,-55,1770628550.7349800
0.4,-55,1770628550.8347000
0.4,-55,1770628550.9354000
0.4,-55,1770628551.0382700
0.4,-55,1770628551.1353100
0.4,-55,1770628551.2357600
0.4,-55,1770628551.3350800
0.4,-55,1770628551.4348100
0.4,-55,1770628551.5381800
0.4,-55,1770628551.6593600
0.4,-55,1770628551.7381500
0.4,-55,1770628551.8354200
0.4,-55,1770628551.937200
0.4,-55,1770628552.0361500
0.4,-55,1770628552.1366100
0.4,-55,1770628552.2372400
0.4,-55,1770628552.337480
0.4,-55,1770628552.4407300
0.4,-55,1770628552.5370300
0.4,-55,1770628552.6383400
0.4,-55,1770628552.7375700
0.4,-55,1770628552.846150
0.4,-55,1770628552.950420
0.4,-55,1770628553.0441100
0.4,-55,1770628553.141300
0.4,-55,1770628553.2388400
0.4,-55,1770628553.337450
0.4,-55,1770628553.440370
0.4,-55,1770628553.5392600
0.4,-55,1770628553.639210
0.4,-55,1770628553.7377300
0.4,-55,1770628553.8384400
0.4,-55,1770628553.943340
0.4,-55,1770628554.0385200
0.4,-55,1770628554.139120
0.4,-56,1770628554.237810
0.4,-55,1770628554.3380500
0.4,-55,1770628554.4400600
0.4,-55,1770628554.5392
0.4,-55,1770628554.6403700
0.4,-55,1770628554.744750
0.4,-55,1770628554.8403900
0.4,-55,1770628554.941320
0.4,-55,1770628555.04073
0.4,-55,1770628555.1424
0.4,-55,1770628555.2417200
0.4,-55,1770628555.345370
0.4,-55,1770628555.4422000
0.4,-55,1770628555.5414900
0.4,-55,1770628555.642100
0.4,-55,1770628555.7426800
0.4,-55,1770628555.841420
0.4,-55,1770628555.9422300
0.4,-55,1770628556.041710
0.4,-55,1770628556.1420500
0.4,-55,1770628556.2432500
0.4,-55,1770628556.342990
0.4,-55,1770628556.4443700
0.4,-55,1770628556.5423900
0.4,-55,1770628556.6424900
0.4,-55,1770628556.7423900
0.4,-55,1770628556.8431600
0.4,-55,1770628556.9443000
0.4,-55,1770628557.042450
0.4,-55,1770628557.1433300
0.4,-55,1770628557.245140
0.4,-55,1770628557.3428100
0.4,-55,1770628557.4442500
0.4,-55,1770628557.5435200
0.4,-55,1770628557.6444600
0.4,-55,1770628557.7447600
0.4,-55,1770628557.8442800
0.4,-55,1770628557.944570
0.4,-55,1770628558.0450200
0.4,-56,1770628558.1459200
0.4,-55,1770628558.245330
0.4,-55,1770628558.3456400
0.4,-55,1770628558.4442700
0.4,-55,1770628558.5552600
0.4,-55,1770628558.645230
0.4,-55,1770628558.745180
0.4,-55,1770628558.8451000
0.4,-55,1770628558.9445400
0.4,-55,1770628559.0491900
0.4,-55,1770628559.1448300
0.4,-55,1770628559.2453700
0.4,-55,1770628559.346380
0.4,-55,1770628559.446150
0.4,-55,1770628559.552470
0.4,-55,1770628559.6471200
0.4,-55,1770628559.75305
0.4,-55,1770628559.8451100
0.4,-55,1770628559.9461100
0.4,-55,1770628560.045620
0.4,-55,1770628560.1463000
0.4,-55,1770628560.245970
0.4,-55,1770628560.3456200
0.4,-55,1770628560.4503300
0.4,-55,1770628560.5462900
0.4,-55,1770628560.6453800
0.4,-55,1770628560.7458700
0.4,-55,1770628560.8453100
0.4,-55,1770628560.9490800
0.4,-55,1770628561.047180
0.4,-55,1770628561.1459700
0.4,-55,1770628561.246130
0.4,-55,1770628561.3463400
0.4,-55,1770628561.446760
0.4,-55,1770628561.5471500
0.4,-55,1770628561.6460100
0.4,-55,1770628561.7463300
0.4,-55,1770628561.846400
0.4,-55,1770628561.9463500
0.4,-55,1770628562.0462300
0.4,-55,1770628562.147020
0.4,-55,1770628562.2520200
0.4,-55,1770628562.3463600
0.4,-55,1770628562.4471100
0.4,-55,1770628562.5480500
0.4,-55,1770628562.6473200
0.4,-55,1770628562.7482000
0.4,-55,1770628562.8481700
0.4,-55,1770628562.9482800
0.4,-55,1770628563.0492600
0.4,-55,1770628563.149370
0.4,-55,1770628563.2499100
0.4,-55,1770628563.3494100
0.4,-55,1770628563.4491200
0.4,-55,1770628563.5501400
0.4,-55,1770628563.6490900
0.4,-55,1770628563.7496300
0.4,-55,1770628563.8495300
0.4,-55,1770628563.949930
0.4,-55,1770628564.0497100
0.4,-55,1770628564.1508000
0.4,-55,1770628564.2513500
0.4,-55,1770628564.3533000
0.4,-55,1770628564.4514300
0.4,-55,1770628564.5516800
0.4,-55,1770628564.652280
0.4,-55,1770628564.7520500
0.4,-55,1770628564.8523600
0.4,-55,1770628564.9560000
0.4,-55,1770628565.0523000
0.4,-55,1770628565.1523800
0.4,-55,1770628565.2520800
0.4,-55,1770628565.3522600
0.4,-54,1770628565.4531200
0.4,-54,1770628565.5523500
0.4,-55,1770628565.6532200
0.4,-55,1770628565.7532000
0.4,-54,1770628565.8519900
0.4,-55,1770628565.9532600
0.4,-55,1770628566.0529600
0.4,-55,1770628566.152890
0.4,-55,1770628566.2531100
0.4,-55,1770628566.3537300
0.4,-55,1770628566.4542700
0.4,-55,1770628566.5542400
0.4,-54,1770628566.6549800
0.4,-54,1770628566.7540700
0.4,-55,1770628566.8542900
0.4,-55,1770628566.9542900
0.4,-54,1770628567.0545900
0.4,-54,1770628567.1552300
0.4,-55,1770628567.2543300
0.4,-55,1770628567.3557600
0.4,-55,1770628567.4566100
0.4,-55,1770628567.5559900
0.4,-55,1770628567.65584
0.4,-55,1770628567.756560
0.4,-55,1770628567.8561800
0.4,-55,1770628567.956920
0.4,-55,1770628568.055610
0.4,-55,1770628568.1564200
0.4,-55,1770628568.2562600
0.4,-54,1770628568.3572900
0.4,-54,1770628568.4562300
0.4,-54,1770628568.5559500
0.4,-54,1770628568.6571900
0.4,-54,1770628568.7581700
0.4,-54,1770628568.858260
0.4,-54,1770628568.9583900
0.4,-55,1770628569.0585500
0.4,-55,1770628569.1604100
0.4,-55,1770628569.259210
0.4,-55,1770628569.3583600
0.4,-54,1770628569.4600000
0.4,-55,1770628569.5592800
0.4,-55,1770628569.6602400
0.4,-55,1770628569.7589400
0.4,-55,1770628569.8595200
0.4,-54,1770628569.9612400
0.4,-55,1770628570.0598000
0.4,-54,1770628570.158270
0.4,-55,1770628570.2591500
0.4,-54,1770628570.3592200
0.4,-55,1770628570.4594400
0.4,-55,1770628570.5611200
0.4,-55,1770628570.6614000
0.4,-55,1770628570.7619000
0.45,-55,1770628577.7892900
0.45,-55,1770628577.789370
0.45,-55,1770628577.7894400
0.45,-55,1770628577.789510
0.45,-54,1770628577.7895900
0.45,-54,1770628577.7896500
0.45,-55,1770628577.7897200
0.45,-55,1770628577.7897900
0.45,-55,1770628577.7898500
0.45,-55,1770628577.7899200
0.45,-55,1770628577.7899800
0.45,-55,1770628577.790050
0.45,-54,1770628577.7901100
0.45,-55,1770628577.7901700
0.45,-55,1770628577.7902400
0.45,-55,1770628577.790300
0.45,-55,1770628577.7903600
0.45,-55,1770628577.7904300
0.45,-55,1770628577.7904900
0.45,-55,1770628577.7905600
0.45,-55,1770628577.7906200
0.45,-55,1770628577.790680
0.45,-55,1770628577.7907500
0.45,-55,1770628577.7908100
0.45,-55,1770628577.790890
0.45,-55,1770628577.7909700
0.45,-54,1770628577.7910500
0.45,-54,1770628577.7911300
0.45,-54,1770628577.791210
0.45,-55,1770628577.7912700
0.45,-55,1770628577.7913500
0.45,-56,1770628577.7914100
0.45,-56,1770628577.791470
0.45,-56,1770628577.791540
0.45,-56,1770628577.7916100
0.45,-56,1770628577.7916800
0.45,-56,1770628577.7917500
0.45,-56,1770628577.7918900
0.45,-57,1770628577.7919600
0.45,-57,1770628577.7920300
0.45,-56,1770628577.7920900
0.45,-56,1770628577.7921700
0.45,-56,1770628577.792270
0.45,-55,1770628577.7923400
0.45,-56,1770628577.7924000
0.45,-56,1770628577.7924600
0.45,-56,1770628577.7925300
0.45,-56,1770628577.7926000
0.45,-56,1770628577.7926600
0.45,-56,1770628577.7927500
0.45,-56,1770628577.792960
0.45,-56,1770628577.7930400
0.45,-56,1770628577.7931000
0.45,-56,1770628577.793170
0.45,-56,1770628577.7932300
0.45,-55,1770628577.7933000
0.45,-56,1770628577.7933600
0.45,-56,1770628577.793420
0.45,-56,1770628577.7934900
0.45,-56,1770628577.7935500
0.45,-56,1770628577.793620
0.45,-56,1770628577.7936800
0.45,-56,1770628577.793740
0.45,-56,1770628577.7938100
0.45,-56,1770628577.7938700
0.45,-56,1770628577.7939300
0.45,-56,1770628577.7940000
0.45,-56,1770628577.794140
0.45,-56,1770628577.7942200
0.45,-56,1770628577.7942900
0.45,-56,1770628577.8708500
0.45,-56,1770628577.9717500
0.45,-56,1770628578.071690
0.45,-56,1770628578.1714200
0.45,-56,1770628578.272260
0.45,-56,1770628578.3724600
0.45,-56,1770628578.4725400
0.45,-56,1770628578.572570
0.45,-56,1770628578.673020
0.45,-56,1770628578.7724700
0.45,-56,1770628578.8736800
0.45,-56,1770628578.9748200
0.45,-56,1770628579.0744900
0.45,-56,1770628579.1763800
0.45,-56,1770628579.2749800
0.45,-56,1770628579.3755200
0.45,-56,1770628579.4752200
0.45,-56,1770628579.5756800
0.45,-56,1770628579.675200
0.45,-56,1770628579.775470
0.45,-56,1770628579.8761400
0.45,-56,1770628579.979820
0.45,-56,1770628580.0765000
0.45,-56,1770628580.1794400
0.45,-56,1770628580.27776
0.45,-56,1770628580.3776000
0.45,-56,1770628580.4786200
0.45,-56,1770628580.5804100
0.45,-56,1770628580.679390
0.45,-56,1770628580.7794000
0.45,-56,1770628580.880420
0.45,-56,1770628580.9793800
0.45,-56,1770628581.0819800
0.45,-56,1770628581.1804100
0.45,-56,1770628581.2812300
0.45,-56,1770628581.380410
0.45,-56,1770628581.4805100
0.45,-56,1770628581.5809300
0.45,-56,1770628581.6816500
0.45,-56,1770628581.779980
0.45,-56,1770628581.8821900
0.45,-56,1770628581.9810900
0.45,-56,1770628582.0804500
0.45,-56,1770628582.1801700
0.45,-56,1770628582.28113
0.45,-56,1770628582.38104
0.45,-56,1770628582.4794800
0.45,-56,1770628582.5810200
0.45,-56,1770628582.6804700
0.45,-56,1770628582.782480
0.45,-56,1770628582.8824800
0.45,-56,1770628582.9824700
0.45,-56,1770628583.0823700
0.45,-56,1770628583.1816000
0.45,-56,1770628583.2834400
0.45,-55,1770628583.3834900
0.45,-56,1770628583.483770
0.45,-56,1770628583.5853600
0.45,-56,1770628583.6846600
0.45,-56,1770628583.7851600
0.45,-56,1770628583.8863100
0.45,-56,1770628583.9860800
0.45,-56,1770628584.0871000
0.45,-56,1770628584.1863900
0.45,-56,1770628584.2894900
0.45,-56,1770628584.3865900
0.45,-56,1770628584.4872300
0.45,-56,1770628584.58657
0.45,-56,1770628584.687390
0.45,-56,1770628584.7863700
0.45,-56,1770628584.8882800
0.45,-56,1770628584.9865400
0.45,-56,1770628585.087360
0.45,-56,1770628585.1864200
0.45,-56,1770628585.2872300
0.45,-56,1770628585.3860700
0.45,-56,1770628585.4874600
0.45,-56,1770628585.5890900
0.45,-56,1770628585.689210
0.45,-56,1770628585.7873900
0.45,-56,1770628585.8872300
0.45,-56,1770628585.9878700
0.45,-56,1770628586.0886000
0.45,-56,1770628586.1892700
0.45,-56,1770628586.2891300
0.45,-56,1770628586.3935200
0.45,-56,1770628586.4891800
0.45,-56,1770628586.5895200
0.45,-56,1770628586.6900900
0.45,-56,1770628586.7888000
0.45,-56,1770628586.8876300
0.45,-56,1770628586.990110
0.45,-56,1770628587.089230
0.45,-56,1770628587.189440
0.45,-56,1770628587.2893500
0.45,-56,1770628587.3885500
0.45,-56,1770628587.4903500
0.45,-56,1770628587.589380
0.45,-56,1770628587.6884200
0.45,-56,1770628587.7893000
0.45,-56,1770628587.8895200
0.45,-56,1770628587.9886700
0.45,-56,1770628588.0892600
0.45,-56,1770628588.1885100
0.45,-56,1770628588.2882100
0.45,-56,1770628588.388750
0.45,-56,1770628588.4892800
0.45,-56,1770628588.5884100
0.45,-56,1770628588.6883300
0.45,-56,1770628588.7887000
0.45,-56,1770628588.8890300
0.45,-56,1770628588.9893700
0.45,-56,1770628589.0880000
0.45,-56,1770628589.1902000
0.45,-56,1770628589.288530
0.45,-56,1770628589.3892900
0.45,-56,1770628589.4882200
0.45,-56,1770628589.5894100
0.45,-56,1770628589.6895300
0.45,-56,1770628589.7886800
0.45,-56,1770628589.888260
0.45,-56,1770628589.9893100
0.45,-56,1770628590.0889800
0.45,-56,1770628590.188710
0.45,-56,1770628590.2904700
0.45,-56,1770628590.39054
0.45,-56,1770628590.4910200
0.45,-56,1770628590.5927200
0.45,-56,1770628590.6916100
0.45,-56,1770628590.7921200
0.45,-56,1770628590.891270
0.45,-56,1770628590.9915900
0.45,-57,1770628591.0929600
0.45,-56,1770628591.1929300
0.45,-56,1770628591.2942300
0.45,-56,1770628591.3941400
0.45,-56,1770628591.4946000
0.45,-56,1770628591.5934000
0.45,-56,1770628591.6934300
0.45,-56,1770628591.794110
0.45,-56,1770628591.894230
0.45,-56,1770628591.9936300
0.45,-56,1770628592.0948700
0.45,-56,1770628592.195760
0.45,-56,1770628592.2967400
0.45,-56,1770628592.3964100
0.45,-56,1770628592.497130
0.45,-56,1770628592.5974800
0.45,-56,1770628592.6970900
0.45,-56,1770628592.7965300
0.45,-56,1770628592.897530
0.45,-56,1770628592.9964000
0.45,-56,1770628593.0965500
0.45,-56,1770628593.196500
0.45,-56,1770628593.2967400
0.45,-56,1770628593.3977800
0.45,-56,1770628593.4977900
0.45,-56,1770628593.5976200
0.45,-56,1770628593.6981400
0.45,-56,1770628593.798290
0.45,-56,1770628593.9003200
0.45,-56,1770628593.998680
0.45,-56,1770628594.0981600
0.45,-56,1770628594.19833
0.45,-56,1770628594.2967600
0.45,-56,1770628594.3981700
0.45,-56,1770628594.4966200
0.45,-56,1770628594.5988300
0.45,-56,1770628594.699080
0.45,-56,1770628594.7986200
0.45,-56,1770628594.8997400
0.45,-56,1770628594.9998700
0.45,-56,1770628595.1014700
0.45,-56,1770628595.200200
0.45,-56,1770628595.3006500
0.45,-56,1770628595.4021900
0.45,-56,1770628595.501190
0.45,-56,1770628595.6010500
0.45,-56,1770628595.6996300
0.45,-56,1770628595.800810
0.45,-56,1770628595.9002200
0.45,-56,1770628596.0011800
0.45,-56,1770628596.100700
0.45,-56,1770628596.2003500
0.45,-56,1770628596.3007900
0.45,-56,1770628596.4011600
0.45,-56,1770628596.5012700
0.45,-56,1770628596.6006600
0.45,-56,1770628596.7023400
0.45,-56,1770628596.801320
0.45,-56,1770628596.9025400
0.45,-56,1770628597.0021400
0.45,-56,1770628597.101370
0.45,-56,1770628597.2032500
0.45,-56,1770628597.3032000
0.45,-56,1770628597.402510
0.45,-56,1770628597.504380
0.45,-56,1770628597.603470
0.45,-56,1770628597.7042000
0.45,-56,1770628597.8046400
0.45,-56,1770628597.9038000
0.45,-56,1770628598.0043800
0.45,-56,1770628598.1042200
0.45,-56,1770628598.204540
0.45,-56,1770628598.3043600
0.45,-56,1770628598.405640
0.45,-56,1770628598.5052700
0.45,-56,1770628598.6070900
0.45,-56,1770628598.7036100
0.45,-56,1770628598.8057600
0.45,-56,1770628598.904830
0.45,-56,1770628599.0047700
0.45,-56,1770628599.1043
0.45,-56,1770628599.205210
0.45,-56,1770628599.3040700
0.45,-56,1770628599.4049900
0.45,-56,1770628599.506020
0.45,-56,1770628599.606540
0.45,-56,1770628599.7066000
0.45,-56,1770628599.8077500
0.45,-56,1770628599.906050
0.45,-56,1770628600.0081600
0.45,-56,1770628600.1072300
0.45,-56,1770628600.206350
0.45,-56,1770628600.3068700
0.45,-56,1770628600.4074300
0.45,-56,1770628600.508220
0.45,-56,1770628600.607660
0.45,-56,1770628600.7082500
0.45,-56,1770628600.8086700
0.45,-56,1770628600.9091200
0.45,-56,1770628601.0081000
0.45,-56,1770628601.1082500
0.45,-56,1770628601.2197200
0.45,-56,1770628601.3081000
0.45,-56,1770628601.4098500
0.45,-56,1770628601.5082700
0.45,-56,1770628601.6086600
0.45,-56,1770628601.7081100
0.45,-56,1770628601.807460
0.45,-55,1770628601.9074400
0.45,-55,1770628602.0083200
0.45,-56,1770628602.1082000
0.45,-56,1770628602.2082800
0.45,-56,1770628602.3077300
0.45,-56,1770628602.4086400
0.45,-56,1770628602.5094900
0.45,-56,1770628602.608270
0.45,-56,1770628602.707790
0.45,-56,1770628602.8085700
0.45,-56,1770628602.9085500
0.45,-56,1770628603.0093100
0.45,-56,1770628603.1088400
0.45,-56,1770628603.2102600
0.45,-56,1770628603.3095700
0.45,-56,1770628603.4097600
0.45,-56,1770628603.5104500
0.45,-56,1770628603.6093000
0.45,-56,1770628603.7110000
0.45,-56,1770628603.8113200
0.45,-56,1770628603.9150400
0.45,-56,1770628604.0106300
0.45,-56,1770628604.1113000
0.45,-56,1770628604.2120500
0.45,-56,1770628604.3106800
